churn_rate,node_count,duration,faulty_rate,object_count,chunk_n,chunk_k,fragment_n,fragment_k,cache_sec,targeted_count,data_lost,targeted,repair,alive_count
4,100000,315360000,0,100,100,100,3,1,4294967295,800,100,2373,12002.970000215577,3
4,100000,315360000,0,100,10,8,80,32,0,100,5,7676,803157.75,80
4,100000,315360000,0,100,10,8,80,32,0,350,72,24502,803164.125,80
4,100000,315360000,0,100,10,8,80,32,0,200,35,14753,803081.75,80
4,100000,315360000,0,100,10,8,80,32,0,250,41,18161,803131.5,80
4,100000,315360000,0,100,100,100,3,1,4294967295,700,100,2083,12018.160000215908,3
4,100000,315360000,0,100,10,8,80,32,0,300,63,21418,803102.25,77
4,100000,315360000,0,100,12,8,80,32,0,700,96,42965,963686.375,80
4,100000,315360000,0,100,14,8,80,32,0,600,39,38162,1124263.75,80
4,100000,315360000,0,100,12,8,80,32,0,850,99,49284,963602.75,80
4,100000,315360000,0,100,10,8,80,32,0,650,99,40426,802978.25,78
